ActSectionAssocID,CaseMasterID,ActID,SectionID
3041,2057,1,23
3042,2057,1,24
3043,2058,1,28
3044,2059,1,28
3045,2060,1,28
3046,2061,1,31
3047,2062,1,31
3048,2063,1,31
3049,2064,1,26
3050,2065,1,26
3051,2066,1,31
3052,2067,2,8
3053,2068,1,31
3054,2069,3,37
3055,2070,2,8
3056,2071,6,42
3057,2072,2,8
3058,2073,2,8
3059,2074,2,8
3060,2075,1,22
3061,2075,1,23
3062,2075,1,24
3063,2076,2,8
3064,2077,2,8
3065,2078,1,26
3066,2079,2,8
3067,2080,2,8
3068,2081,2,8
3069,2082,1,26
3070,2083,1,22
3071,2083,1,23
3072,2083,1,24
3073,2084,1,22
3074,2084,1,23
3075,2084,1,24
3076,2085,3,37
3077,2086,2,15
3078,2086,2,9
3079,2087,2,15
3080,2087,2,9
3081,2088,2,15
3082,2088,2,9
3083,2089,1,33
3084,2089,1,27
3085,2090,2,15
3086,2090,2,9
3087,2091,1,33
3088,2091,1,27
3089,2092,2,15
3090,2092,2,9
3091,2093,1,33
3092,2093,1,27
3093,2094,2,15
3094,2094,2,9
3095,2095,6,42
3096,2096,2,15
3097,2096,2,9
3098,2097,2,8
3099,2098,2,15
3100,2098,2,9
3101,2099,2,15
3102,2099,2,9
3103,2100,1,26
3104,2101,2,8
3105,2102,1,29
3106,2103,1,33
3107,2103,1,27
3108,2104,2,10
3109,2105,1,19
3110,2106,1,22
3111,2106,1,23
3112,2106,1,24
3113,2107,1,33
3114,2107,1,27
3115,2108,2,10
3116,2109,5,40
3117,2109,5,41
3118,2110,2,8
3119,2111,2,10
3120,2112,2,15
3121,2112,2,9
3122,2113,2,8
3123,2114,2,15
3124,2114,2,9
3125,2115,2,15
3126,2115,2,9
3127,2116,2,15
3128,2116,2,9
3129,2117,1,29
3130,2118,1,26
3131,2119,2,10
3132,2120,2,4
3133,2120,2,5
3134,2120,2,6
3135,2121,2,11
3136,2122,3,37
3137,2123,2,15
3138,2123,2,9
3139,2124,1,26
3140,2125,1,33
3141,2125,1,27
3142,2126,2,15
3143,2126,2,9
3144,2127,1,33
3145,2127,1,27
3146,2128,2,1
3147,2129,2,15
3148,2129,2,9
3149,2130,2,4
3150,2130,2,5
3151,2130,2,6
3152,2131,2,4
3153,2131,2,5
3154,2131,2,6
3155,2132,2,4
3156,2132,2,5
3157,2132,2,6
3158,2133,2,4
3159,2133,2,5
3160,2133,2,6
3161,2134,2,13
3162,2134,8,44
3163,2135,1,31
3164,2135,8,44
3165,2136,6,42
3166,2137,1,22
3167,2137,1,23
3168,2137,1,24
3169,2138,1,22
3170,2138,1,23
3171,2138,1,24
3172,2139,1,22
3173,2139,1,23
3174,2139,1,24
3175,2140,1,22
3176,2140,1,23
3177,2140,1,24
3178,2141,1,22
3179,2141,1,23
3180,2141,1,24
3181,2142,1,22
3182,2142,1,23
3183,2142,1,24
3184,2143,1,22
3185,2143,1,23
3186,2143,1,24
3187,2144,1,22
3188,2144,1,23
3189,2144,1,24
3190,2145,1,31
3191,2145,8,44
3192,2146,1,31
3193,2146,8,44
3194,2147,1,31
3195,2147,8,44
3196,2148,3,37
3197,2149,1,26
3198,2150,1,31
3199,2150,8,44
3200,2151,1,31
3201,2151,8,44
3202,2152,1,26
3203,2153,1,31
3204,2153,8,44
3205,2154,1,26
3206,2155,1,31
3207,2155,8,44
3208,2156,1,31
3209,2156,8,44
3210,2157,2,8
3211,2158,6,42
3212,2159,2,8
3213,2160,5,40
3214,2160,5,41
3215,2161,2,8
3216,2162,2,8
3217,2163,2,8
3218,2164,2,8
3219,2165,1,26
3220,2166,1,28
3221,2167,1,26
3222,2168,1,26
3223,2169,1,26
3224,2170,1,33
3225,2170,1,27
3226,2171,2,8
3227,2172,3,37
3228,2173,2,8
3229,2174,1,31
3230,2174,8,44
3231,2175,2,10
3232,2176,2,10
3233,2177,2,1
3234,2178,2,1
3235,2179,2,1
3236,2180,2,1
3237,2181,1,31
3238,2181,8,44
3239,2182,1,19
3240,2183,1,19
3241,2184,2,8
3242,2185,2,8
3243,2186,2,8
3244,2187,2,8
3245,2188,2,15
3246,2188,2,9
3247,2189,1,33
3248,2189,1,27
3249,2190,2,15
3250,2190,2,9
3251,2191,2,13
3252,2192,2,13
3253,2193,2,13
3254,2194,1,33
3255,2194,1,27
3256,2195,2,15
3257,2195,2,9
3258,2196,2,15
3259,2196,2,9
3260,2197,2,15
3261,2197,2,9
3262,2198,2,15
3263,2198,2,9
3264,2199,2,15
3265,2199,2,9
3266,2200,2,15
3267,2200,2,9
3268,2201,2,15
3269,2201,2,9
3270,2202,2,1
3271,2203,3,37
3272,2204,5,40
3273,2204,5,41
3274,2205,1,22
3275,2205,1,23
3276,2205,1,24
3277,2206,2,10
3278,2207,1,28
3279,2208,1,19
3280,2209,1,29
3281,2210,1,29
3282,2211,1,29
3283,2212,6,42
3284,2213,1,29
3285,2214,6,42
3286,2215,6,42
3287,2216,6,42
3288,2217,1,26
3289,2218,2,8
3290,2219,1,26
3291,2220,2,13
3292,2220,8,44
3293,2221,3,37
3294,2222,3,37
3295,2223,3,37
3296,2224,3,37
3297,2225,3,37
3298,2226,3,37
3299,2227,6,42
3300,2228,2,15
3301,2228,2,9
3302,2229,2,10
3303,2230,2,10
3304,2231,2,10
3305,2232,1,31
3306,2233,2,15
3307,2233,2,9
3308,2234,2,15
3309,2234,2,9
3310,2235,2,15
3311,2235,2,9
3312,2236,2,15
3313,2236,2,9
3314,2237,2,15
3315,2237,2,9
3316,2238,2,15
3317,2238,2,9
3318,2239,2,15
3319,2239,2,9
3320,2240,2,15
3321,2240,2,9
3322,2241,6,42
3323,2242,6,42
3324,2243,2,11
3325,2244,1,29
3326,2245,1,29
3327,2246,2,11
3328,2247,2,11
3329,2248,1,31
3330,2248,8,44
3331,2249,2,11
3332,2250,1,29
3333,2251,5,40
3334,2251,5,41
3335,2252,5,40
3336,2252,5,41
3337,2253,5,40
3338,2253,5,41
3339,2254,5,40
3340,2254,5,41
3341,2255,6,42
3342,2256,5,40
3343,2256,5,41
3344,2257,2,10
3345,2258,2,11
3346,2259,2,11
3347,2260,6,42
3348,2261,6,42
3349,2262,1,22
3350,2262,1,23
3351,2262,1,24
3352,2263,6,42
3353,2264,1,22
3354,2264,1,23
3355,2264,1,24
3356,2265,6,42
3357,2266,6,42
3358,2267,6,42
3359,2268,6,42
3360,2269,1,33
3361,2269,1,27
3362,2270,3,37
3363,2271,1,33
3364,2271,1,27
3365,2272,1,33
3366,2272,1,27
3367,2273,2,8
3368,2274,2,8
3369,2275,1,19
3370,2276,3,37
3371,2277,1,19
3372,2278,1,19
3373,2279,2,1
3374,2280,1,19
3375,2281,3,37
3376,2282,5,40
3377,2282,5,41
3378,2283,2,8
3379,2284,2,8
3380,2285,3,37
3381,2286,1,26
3382,2287,1,33
3383,2287,1,27
3384,2288,2,10
3385,2289,2,8
3386,2290,2,10
3387,2291,2,8
3388,2292,1,26
3389,2293,1,26
3390,2294,1,26
3391,2295,5,40
3392,2295,5,41
3393,2296,5,40
3394,2296,5,41
3395,2297,5,40
3396,2297,5,41
3397,2298,5,40
3398,2298,5,41
3399,2299,2,8
3400,2300,1,29
3401,2301,5,40
3402,2301,5,41
3403,2302,5,40
3404,2302,5,41
3405,2303,1,31
3406,2304,5,40
3407,2304,5,41
3408,2305,5,40
3409,2305,5,41
3410,2306,5,40
3411,2306,5,41
3412,2307,1,31
3413,2308,1,31
3414,2309,1,31
3415,2310,1,28
3416,2311,2,13
3417,2312,2,13
3418,2313,3,37
3419,2314,2,13
3420,2315,2,13
3421,2316,2,10
3422,2317,1,22
3423,2317,1,23
3424,2317,1,24
3425,2318,1,19
3426,2319,1,22
3427,2319,1,23
3428,2319,1,24
3429,2320,1,22
3430,2320,1,23
3431,2320,1,24
3432,2321,1,22
3433,2321,1,23
3434,2321,1,24
3435,2322,1,22
3436,2322,1,23
3437,2322,1,24
3438,2323,1,31
3439,2324,1,31
3440,2325,1,31
3441,2326,5,40
3442,2326,5,41
3443,2327,5,40
3444,2327,5,41
3445,2328,5,40
3446,2328,5,41
3447,2329,5,40
3448,2329,5,41
3449,2330,3,37
3450,2331,1,31
3451,2331,8,44
3452,2332,1,28
3453,2333,1,28
3454,2334,1,28
3455,2335,1,28
3456,2336,1,28
3457,2337,1,29
3458,2338,1,28
3459,2339,2,8
3460,2340,1,29
3461,2341,6,42
3462,2342,2,13
3463,2342,8,44
3464,2343,6,42
3465,2344,2,13
3466,2344,8,44
3467,2345,1,19
3468,2346,2,13
3469,2346,8,44
3470,2347,1,28
3471,2348,1,28
3472,2349,1,28
3473,2350,2,4
3474,2350,2,5
3475,2350,2,6
3476,2351,2,13
3477,2351,8,44
3478,2352,2,13
3479,2352,8,44
3480,2353,2,13
3481,2354,2,13
3482,2354,8,44
3483,2355,2,15
3484,2355,2,9
3485,2356,2,13
3486,2357,2,10
3487,2358,2,11
3488,2359,2,11
3489,2360,1,26
3490,2361,2,15
3491,2361,2,9
3492,2362,1,31
3493,2362,8,44
3494,2363,1,31
3495,2363,8,44
3496,2364,2,13
3497,2364,8,44
3498,2365,3,37
3499,2366,2,13
3500,2366,8,44
3501,2367,5,40
3502,2367,5,41
3503,2368,5,40
3504,2368,5,41
3505,2369,5,40
3506,2369,5,41
3507,2370,1,28
3508,2371,3,37
3509,2372,1,28
3510,2373,2,8
3511,2374,1,28
3512,2375,1,26
3513,2376,1,26
3514,2377,1,26
3515,2378,1,26
3516,2379,6,42
3517,2380,2,10
3518,2381,1,26
3519,2382,1,26
3520,2383,1,26
3521,2384,2,13
3522,2385,1,29
3523,2386,2,13
3524,2387,1,31
3525,2388,2,13
3526,2389,2,13
3527,2390,2,15
3528,2390,2,9
3529,2391,2,1
3530,2392,3,37
3531,2393,2,11
3532,2394,2,4
3533,2394,2,5
3534,2394,2,6
3535,2395,1,22
3536,2395,1,23
3537,2395,1,24
3538,2396,2,8
3539,2397,1,31
3540,2398,1,31
3541,2398,8,44
3542,2399,1,29
3543,2400,6,42
3544,2401,5,40
3545,2401,5,41
3546,2402,1,19
3547,2403,6,42
3548,2404,2,13
3549,2404,8,44
3550,2405,2,13
3551,2405,8,44
3552,2406,2,13
3553,2406,8,44
3554,2407,6,42
3555,2408,2,13
3556,2408,8,44
3557,2409,2,4
3558,2409,2,5
3559,2409,2,6
3560,2410,2,4
3561,2410,2,5
3562,2410,2,6
3563,2411,1,22
3564,2411,1,23
3565,2411,1,24
3566,2412,2,4
3567,2412,2,5
3568,2412,2,6
3569,2413,2,13
3570,2413,8,44
3571,2414,2,15
3572,2414,2,9
3573,2415,2,4
3574,2415,2,5
3575,2415,2,6
3576,2416,2,4
3577,2416,2,5
3578,2416,2,6
3579,2417,2,4
3580,2417,2,5
3581,2417,2,6
3582,2418,2,13
3583,2419,2,10
3584,2420,2,8
3585,2421,2,13
3586,2422,2,13
3587,2423,2,13
3588,2424,2,13
3589,2425,2,13
3590,2426,2,4
3591,2426,2,5
3592,2426,2,6
3593,2427,2,13
3594,2428,2,13
3595,2429,2,8
3596,2430,6,42
3597,2431,6,42
3598,2432,6,42
3599,2433,6,42
3600,2434,1,26
3601,2435,1,26
3602,2436,2,4
3603,2436,2,5
3604,2436,2,6
3605,2437,2,11
3606,2438,2,1
3607,2439,2,1
3608,2440,2,13
3609,2440,8,44
3610,2441,2,13
3611,2442,2,10
3612,2443,2,10
3613,2444,2,13
3614,2445,3,37
3615,2446,3,37
3616,2447,3,37
3617,2448,1,22
3618,2448,1,23
3619,2448,1,24
3620,2449,1,22
3621,2449,1,23
3622,2449,1,24
3623,2450,1,33
3624,2450,1,27
3625,2451,1,31
3626,2452,2,11
3627,2453,1,31
3628,2454,1,31
3629,2455,1,26
3630,2456,2,13
3631,2456,8,44
3632,2457,6,42
3633,2458,6,42
3634,2459,1,26
3635,2460,1,28
3636,2461,1,28
3637,2462,2,4
3638,2462,2,5
3639,2462,2,6
3640,2463,1,33
3641,2463,1,27
3642,2464,2,15
3643,2464,2,9
3644,2465,2,8
3645,2466,2,11
3646,2467,2,11
3647,2468,6,42
3648,2469,2,10
3649,2470,2,10
3650,2471,6,42
3651,2472,2,10
3652,2473,2,10
3653,2474,2,10
3654,2475,2,8
3655,2476,5,40
3656,2476,5,41
3657,2477,2,10
3658,2478,2,10
3659,2479,1,28
3660,2480,2,8
3661,2481,1,28
3662,2482,2,10
3663,2483,2,10
3664,2484,2,11
3665,2485,2,15
3666,2485,2,9
3667,2486,2,10
3668,2487,2,10
3669,2488,2,10
3670,2489,2,10
3671,2490,2,10
3672,2491,1,33
3673,2491,1,27
3674,2492,1,33
3675,2492,1,27
3676,2493,2,15
3677,2493,2,9
3678,2494,5,40
3679,2494,5,41
3680,2495,2,15
3681,2495,2,9
3682,2496,2,15
3683,2496,2,9
3684,2497,2,15
3685,2497,2,9
3686,2498,2,15
3687,2498,2,9
3688,2499,2,1
3689,2500,2,1
3690,2501,1,31
3691,2501,8,44
3692,2502,6,42
3693,2503,2,1
3694,2504,6,42
3695,2505,2,8
3696,2506,2,8
3697,2507,2,4
3698,2507,2,5
3699,2507,2,6
3700,2508,1,26
3701,2509,1,26
3702,2510,1,26
3703,2511,1,26
3704,2512,1,26
3705,2513,1,26
3706,2514,1,26
3707,2515,6,42
3708,2516,1,31
3709,2517,2,13
3710,2518,2,13
3711,2519,2,8
3712,2520,1,31
3713,2521,2,13
3714,2522,2,15
3715,2522,2,9
3716,2523,5,40
3717,2523,5,41
3718,2524,2,4
3719,2524,2,5
3720,2524,2,6
3721,2525,1,22
3722,2525,1,23
3723,2525,1,24
3724,2526,2,4
3725,2526,2,5
3726,2526,2,6
3727,2527,1,28
3728,2528,2,15
3729,2528,2,9
3730,2529,2,15
3731,2529,2,9
3732,2530,1,28
3733,2531,1,28
3734,2532,1,28
3735,2533,1,26
3736,2534,1,26
3737,2535,1,28
3738,2536,1,28
3739,2537,1,31
3740,2537,8,44
3741,2538,2,8
3742,2539,1,31
3743,2539,8,44
3744,2540,2,4
3745,2540,2,5
3746,2540,2,6
3747,2541,1,31
3748,2542,3,37
3749,2543,2,11
3750,2544,2,11
3751,2545,1,22
3752,2545,1,23
3753,2545,1,24
3754,2546,2,15
3755,2546,2,9
3756,2547,2,13
3757,2548,1,33
3758,2548,1,27
3759,2549,3,37
3760,2550,3,37
3761,2551,2,1
3762,2552,2,10
3763,2553,2,13
3764,2554,3,37
3765,2555,1,28
3766,2556,2,11
3767,2557,2,11
3768,2558,1,29
3769,2559,2,11
3770,2560,1,29
3771,2561,5,40
3772,2561,5,41
3773,2562,1,28
3774,2563,3,37
3775,2564,1,28
3776,2565,3,37
3777,2566,1,26
3778,2567,1,28
3779,2568,3,37
3780,2569,1,31
3781,2570,3,37
3782,2571,2,11
3783,2572,2,4
3784,2572,2,5
3785,2572,2,6
3786,2573,2,1
3787,2574,2,15
3788,2574,2,9
3789,2575,2,4
3790,2575,2,5
3791,2575,2,6
3792,2576,2,8
3793,2577,2,4
3794,2577,2,5
3795,2577,2,6
3796,2578,2,1
3797,2579,2,8
3798,2580,2,4
3799,2580,2,5
3800,2580,2,6
3801,2581,1,31
3802,2581,8,44
3803,2582,1,31
3804,2582,8,44
3805,2583,2,13
3806,2583,8,44
3807,2584,1,31
3808,2584,8,44
3809,2585,1,28
3810,2586,1,28
3811,2587,1,28
3812,2588,1,28
3813,2589,1,26
3814,2590,2,8
3815,2591,1,31
3816,2591,8,44
3817,2592,1,31
3818,2592,8,44
3819,2593,1,31
3820,2593,8,44
3821,2594,1,33
3822,2594,1,27
3823,2595,1,33
3824,2595,1,27
3825,2596,1,33
3826,2596,1,27
3827,2597,2,13
3828,2597,8,44
3829,2598,1,33
3830,2598,1,27
3831,2599,1,33
3832,2599,1,27
3833,2600,1,33
3834,2600,1,27
3835,2601,1,33
3836,2601,1,27
3837,2602,2,15
3838,2602,2,9
3839,2603,2,10
3840,2604,1,31
3841,2605,2,15
3842,2605,2,9
3843,2606,1,33
3844,2606,1,27
3845,2607,1,19
3846,2608,3,37
3847,2609,2,11
3848,2610,2,15
3849,2610,2,9
3850,2611,6,42
3851,2612,2,15
3852,2612,2,9
3853,2613,1,22
3854,2613,1,23
3855,2613,1,24
3856,2614,1,22
3857,2614,1,23
3858,2614,1,24
3859,2615,1,22
3860,2615,1,23
3861,2615,1,24
3862,2616,5,40
3863,2616,5,41
3864,2617,2,11
3865,2618,2,13
3866,2618,8,44
3867,2619,2,4
3868,2619,2,5
3869,2619,2,6
3870,2620,2,11
3871,2621,6,42
3872,2622,2,10
3873,2623,6,42
3874,2624,6,42
3875,2625,2,10
3876,2626,2,10
3877,2627,2,4
3878,2627,2,5
3879,2627,2,6
3880,2628,2,4
3881,2628,2,5
3882,2628,2,6
3883,2629,1,28
3884,2630,1,22
3885,2630,1,23
3886,2630,1,24
3887,2631,1,31
3888,2631,8,44
3889,2632,1,19
3890,2633,2,10
3891,2634,1,22
3892,2634,1,23
3893,2634,1,24
3894,2635,2,10
3895,2636,1,31
3896,2636,8,44
3897,2637,1,33
3898,2637,1,27
3899,2638,2,11
3900,2639,2,11
3901,2640,5,40
3902,2640,5,41
3903,2641,5,40
3904,2641,5,41
3905,2642,6,42
3906,2643,6,42
3907,2644,5,40
3908,2644,5,41
3909,2645,3,37
3910,2646,2,15
3911,2646,2,9
3912,2647,2,15
3913,2647,2,9
3914,2648,2,15
3915,2648,2,9
3916,2649,2,15
3917,2649,2,9
3918,2650,2,15
3919,2650,2,9
3920,2651,2,15
3921,2651,2,9
3922,2652,6,42
3923,2653,2,15
3924,2653,2,9
3925,2654,2,15
3926,2654,2,9
3927,2655,2,15
3928,2655,2,9
3929,2656,6,42
3930,2657,5,40
3931,2657,5,41
3932,2658,2,13
3933,2658,8,44
3934,2659,1,22
3935,2659,1,23
3936,2659,1,24
3937,2660,2,11
3938,2661,2,11
3939,2662,2,10
3940,2663,1,28
3941,2664,1,28
3942,2665,6,42
3943,2666,2,8
3944,2667,2,8
3945,2668,3,37
3946,2669,3,37
3947,2670,3,37
3948,2671,3,37
3949,2672,1,22
3950,2672,1,23
3951,2672,1,24
3952,2673,2,11
3953,2674,2,8
3954,2675,1,29
3955,2676,2,11
3956,2677,2,15
3957,2677,2,9
3958,2678,6,42
3959,2679,2,15
3960,2679,2,9
3961,2680,2,15
3962,2680,2,9
3963,2681,1,33
3964,2681,1,27
3965,2682,1,26
3966,2683,1,26
3967,2684,6,42
3968,2685,1,31
3969,2686,1,31
3970,2687,1,31
3971,2688,3,37
3972,2689,3,37
3973,2690,5,40
3974,2690,5,41
3975,2691,1,28
3976,2692,3,37
3977,2693,5,40
3978,2693,5,41
3979,2694,3,37
3980,2695,1,26
3981,2696,1,26
3982,2697,2,15
3983,2697,2,9
3984,2698,5,40
3985,2698,5,41
3986,2699,2,4
3987,2699,2,5
3988,2699,2,6
3989,2700,2,1
3990,2701,2,1
3991,2702,2,1
3992,2703,5,40
3993,2703,5,41
3994,2704,5,40
3995,2704,5,41
3996,2705,1,26
3997,2706,5,40
3998,2706,5,41
3999,2707,5,40
4000,2707,5,41
4001,2708,5,40
4002,2708,5,41
4003,2709,3,37
4004,2710,5,40
4005,2710,5,41
4006,2711,5,40
4007,2711,5,41
4008,2712,1,33
4009,2712,1,27
4010,2713,1,29
4011,2714,1,29
4012,2715,1,31
4013,2715,8,44
4014,2716,1,33
4015,2716,1,27
4016,2717,6,42
4017,2718,2,15
4018,2718,2,9
4019,2719,2,15
4020,2719,2,9
4021,2720,2,1
4022,2721,2,1
4023,2722,2,1
4024,2723,3,37
4025,2724,2,1
4026,2725,3,37
4027,2726,1,26
4028,2727,2,11
4029,2728,2,15
4030,2728,2,9
4031,2729,2,8
4032,2730,1,33
4033,2730,1,27
4034,2731,1,29
4035,2732,1,26
4036,2733,5,40
4037,2733,5,41
4038,2734,2,8
4039,2735,5,40
4040,2735,5,41
4041,2736,5,40
4042,2736,5,41
4043,2737,1,28
4044,2738,1,28
4045,2739,5,40
4046,2739,5,41
4047,2740,5,40
4048,2740,5,41
4049,2741,5,40
4050,2741,5,41
4051,2742,2,10
4052,2743,2,15
4053,2743,2,9
4054,2744,2,13
4055,2744,8,44
4056,2745,5,40
4057,2745,5,41
4058,2746,2,10
4059,2747,5,40
4060,2747,5,41
4061,2748,5,40
4062,2748,5,41
4063,2749,5,40
4064,2749,5,41
4065,2750,5,40
4066,2750,5,41
4067,2751,1,31
4068,2751,8,44
4069,2752,5,40
4070,2752,5,41
4071,2753,2,13
4072,2753,8,44
4073,2754,2,1
4074,2755,1,33
4075,2755,1,27
4076,2756,1,26
4077,2757,1,26
4078,2758,1,31
4079,2759,2,13
4080,2760,1,31
4081,2761,5,40
4082,2761,5,41
4083,2762,1,31
4084,2762,8,44
4085,2763,1,28
4086,2764,1,22
4087,2764,1,23
4088,2764,1,24
4089,2765,2,8
4090,2766,2,4
4091,2766,2,5
4092,2766,2,6
4093,2767,2,8
4094,2768,2,13
4095,2769,2,13
4096,2770,2,13
4097,2771,3,37
4098,2772,3,37
4099,2773,1,22
4100,2773,1,23
4101,2773,1,24
4102,2774,2,13
4103,2775,2,13
4104,2776,5,40
4105,2776,5,41
4106,2777,5,40
4107,2777,5,41
4108,2778,1,29
4109,2779,3,37
4110,2780,1,33
4111,2780,1,27
4112,2781,1,31
4113,2781,8,44
4114,2782,1,22
4115,2782,1,23
4116,2782,1,24
4117,2783,1,22
4118,2783,1,23
4119,2783,1,24
4120,2784,1,26
4121,2785,1,22
4122,2785,1,23
4123,2785,1,24
4124,2786,2,10
4125,2787,6,42
4126,2788,2,13
4127,2788,8,44
4128,2789,2,8
4129,2790,1,22
4130,2790,1,23
4131,2790,1,24
4132,2791,1,26
4133,2792,6,42
4134,2793,2,10
4135,2794,2,15
4136,2794,2,9
4137,2795,1,31
4138,2796,1,22
4139,2796,1,23
4140,2796,1,24
4141,2797,1,22
4142,2797,1,23
4143,2797,1,24
4144,2798,2,11
4145,2799,2,4
4146,2799,2,5
4147,2799,2,6
4148,2800,2,4
4149,2800,2,5
4150,2800,2,6
4151,2801,3,37
4152,2802,6,42
4153,2803,6,42
4154,2804,6,42
4155,2805,1,29
4156,2806,6,42
4157,2807,6,42
4158,2808,6,42
4159,2809,2,11
4160,2810,2,11
4161,2811,2,11
4162,2812,2,11
4163,2813,2,11
4164,2814,2,11
4165,2815,5,40
4166,2815,5,41
4167,2816,5,40
4168,2816,5,41
4169,2817,1,29
4170,2818,2,10
4171,2819,2,13
4172,2819,8,44
4173,2820,3,37
4174,2821,1,22
4175,2821,1,23
4176,2821,1,24
4177,2822,2,15
4178,2822,2,9
4179,2823,2,1
4180,2824,2,1
4181,2825,1,26
4182,2826,2,1
4183,2827,2,8
4184,2828,1,28
4185,2829,2,10
4186,2830,5,40
4187,2830,5,41
4188,2831,5,40
4189,2831,5,41
4190,2832,5,40
4191,2832,5,41
4192,2833,1,26
4193,2834,5,40
4194,2834,5,41
4195,2835,5,40
4196,2835,5,41
4197,2836,2,15
4198,2836,2,9
4199,2837,2,15
4200,2837,2,9
4201,2838,2,15
4202,2838,2,9
4203,2839,2,15
4204,2839,2,9
4205,2840,2,15
4206,2840,2,9
4207,2841,2,15
4208,2841,2,9
4209,2842,1,31
4210,2843,1,28
4211,2844,1,28
4212,2845,1,28
4213,2846,1,28
4214,2847,1,33
4215,2847,1,27
4216,2848,5,40
4217,2848,5,41
4218,2849,2,8
4219,2850,3,37
4220,2851,2,15
4221,2851,2,9
4222,2852,3,37
4223,2853,3,37
4224,2854,3,37
4225,2855,3,37
4226,2856,3,37
4227,2857,3,37
4228,2858,3,37
4229,2859,3,37
4230,2860,1,22
4231,2860,1,23
4232,2860,1,24
4233,2861,1,22
4234,2861,1,23
4235,2861,1,24
4236,2862,2,15
4237,2862,2,9
4238,2863,1,26
4239,2864,1,31
4240,2865,1,31
4241,2866,1,31
4242,2867,1,31
4243,2868,5,40
4244,2868,5,41
4245,2869,5,40
4246,2869,5,41
4247,2870,3,37
4248,2871,3,37
4249,2872,3,37
4250,2873,1,29
4251,2874,1,28
4252,2875,1,28
4253,2876,1,28
4254,2877,1,28
4255,2878,5,40
4256,2878,5,41
4257,2879,1,28
4258,2880,1,31
4259,2880,8,44
4260,2881,1,28
4261,2882,5,40
4262,2882,5,41
4263,2883,5,40
4264,2883,5,41
4265,2884,5,40
4266,2884,5,41
4267,2885,5,40
4268,2885,5,41
4269,2886,2,8
4270,2887,5,40
4271,2887,5,41
4272,2888,1,26
4273,2889,2,8
4274,2890,1,28
4275,2891,1,29
4276,2892,1,28
4277,2893,1,28
4278,2894,5,40
4279,2894,5,41
4280,2895,1,28
4281,2896,1,31
4282,2896,8,44
4283,2897,1,26
4284,2898,3,37
4285,2899,1,28
4286,2900,1,28
4287,2901,2,13
4288,2902,3,37
4289,2903,6,42
4290,2904,3,37
4291,2905,6,42
4292,2906,2,15
4293,2906,2,9
4294,2907,2,15
4295,2907,2,9
4296,2908,2,8
4297,2909,2,8
4298,2910,1,29
4299,2911,6,42
4300,2912,1,29
4301,2913,5,40
4302,2913,5,41
4303,2914,5,40
4304,2914,5,41
4305,2915,5,40
4306,2915,5,41
4307,2916,5,40
4308,2916,5,41
4309,2917,2,15
4310,2917,2,9
4311,2918,2,8
4312,2919,2,15
4313,2919,2,9
4314,2920,2,15
4315,2920,2,9
4316,2921,2,15
4317,2921,2,9
4318,2922,2,15
4319,2922,2,9
4320,2923,6,42
4321,2924,2,15
4322,2924,2,9
4323,2925,2,15
4324,2925,2,9
4325,2926,2,15
4326,2926,2,9
4327,2927,2,15
4328,2927,2,9
4329,2928,2,15
4330,2928,2,9
4331,2929,2,15
4332,2929,2,9
4333,2930,2,15
4334,2930,2,9
4335,2931,3,37
4336,2932,1,31
4337,2932,8,44
4338,2933,3,37
4339,2934,5,40
4340,2934,5,41
4341,2935,5,40
4342,2935,5,41
4343,2936,2,10
4344,2937,6,42
4345,2938,1,28
4346,2939,3,37
4347,2940,1,29
4348,2941,3,37
4349,2942,1,19
4350,2943,2,13
4351,2944,5,40
4352,2944,5,41
4353,2945,5,40
4354,2945,5,41
4355,2946,1,29
4356,2947,3,37
4357,2948,5,40
4358,2948,5,41
4359,2949,5,40
4360,2949,5,41
4361,2950,5,40
4362,2950,5,41
4363,2951,2,13
4364,2951,8,44
4365,2952,2,8
4366,2953,5,40
4367,2953,5,41
4368,2954,5,40
4369,2954,5,41
4370,2955,5,40
4371,2955,5,41
4372,2956,5,40
4373,2956,5,41
4374,2957,5,40
4375,2957,5,41
4376,2958,2,15
4377,2958,2,9
4378,2959,5,40
4379,2959,5,41
4380,2960,2,13
4381,2961,1,26
4382,2962,2,10
4383,2963,2,4
4384,2963,2,5
4385,2963,2,6
4386,2964,2,1
4387,2965,2,1
4388,2966,1,22
4389,2966,1,23
4390,2966,1,24
4391,2967,6,42
4392,2968,1,26
4393,2969,1,29
4394,2970,2,4
4395,2970,2,5
4396,2970,2,6
4397,2971,2,4
4398,2971,2,5
4399,2971,2,6
4400,2972,2,11
4401,2973,2,11
4402,2974,1,31
4403,2975,1,31
4404,2976,1,31
4405,2976,8,44
4406,2977,1,31
4407,2978,2,8
4408,2979,3,37
4409,2980,5,40
4410,2980,5,41
4411,2981,1,26
4412,2982,2,13
4413,2982,8,44
4414,2983,2,8
4415,2984,2,15
4416,2984,2,9
4417,2985,1,33
4418,2985,1,27
4419,2986,2,8
4420,2987,1,26
4421,2988,2,4
4422,2988,2,5
4423,2988,2,6
4424,2989,2,8
4425,2990,2,8
4426,2991,1,22
4427,2991,1,23
4428,2991,1,24
4429,2992,2,8
4430,2993,2,15
4431,2993,2,9
4432,2994,1,33
4433,2994,1,27
4434,2995,2,8
4435,2996,2,8
4436,2997,2,10
4437,2998,2,10
